17	0.1808966401	0.6927633333	0.3182833333	0.1176470588	-0.6	0.2857142857	0	0.48	0	0.9651692708	1	0.4186046512	0.4395348837	0.4334883721	0.4334883721	0.4217832821	0.4335340004	0.4344917632
21	0.1848110282	0.702055	0.2964615942	0.1176470588	-0.6	0.2857142857	0	0.48	0	0.9651692708	1	0.3953488372	0.4279069767	0.4269767442	0.4269767442	0.4198761036	0.4200975861	0.4297256296
19	0.1780851937	0.6908611111	0.2957202899	0.2941176471	-0.5851851852	0.1428571429	0.4524590164	0.48	0	0.9625651042	1	0.488372093	0.4139534884	0.4213953488	0.4213953488	0.4051597437	0.3978237121	0.4194125919
19	0.1684305487	0.6684783333	0.4193768116	0.1176470588	-0.5851851852	0.2857142857	0	0.48	0	0.9625651042	1	0.4418604651	0.4069767442	0.4195348837	0.4195348837	0.4550871533	0.4793172549	0.4401004422
16	0.1659078177	0.6646466667	0.3429951691	0.1176470588	-0.5851851852	0.2857142857	0	0.48	0	0.9625651042	1	0.4418604651	0.4093023256	0.4186046512	0.4186046512	0.4471511404	0.4456061441	0.4406284491

