38660,,,,,,,,,,,
13,0.1476505999,0.6818163889,0.2641570048,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9612630208,1
13,0.1503404433,0.6979847222,0.2188585749,0.4117647059,-0.1074074074,0.1428571429,0.6606557377,0.79,0,0.9602864583,1
12,0.1568288521,0.686345,0.2260985749,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
10,0.1617800724,0.6796497222,0.1887623672,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
12,0.1627318421,0.6762566667,0.194316087,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
9,0.1662017183,0.6666419444,0.2380704589,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
11,0.1700535705,0.6625238889,0.2541306763,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
9,0.1918397319,0.6738241667,0.2409888647,0.4117647059,-0.1074074074,0.1428571429,0.6032786885,0.79,0,0.9602864583,1
8,0.1732525635,0.6678275,0.2433857488,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
9,0.1696122468,0.6795938889,0.2621548309,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
11,0.1691807676,0.6762491667,0.2316972464,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
10,0.1673028381,0.6610733333,0.20235,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
10,0.1679128858,0.62215,0.1667193237,0.1176470588,-0.1074074074,0.2857142857,0,0.79,0,0.9602864583,1
9,0.1702532996,0.6059177778,0.1809138647,0.4117647059,-0.1074074074,0.1428571429,0.7163934426,0.76,0,0.9596354167,1
15,0.1747937809,0.6126419444,0.1846920048,0.1176470588,-0.1074074074,0.2857142857,0,0.76,0,0.9596354167,1
12,0.1788898905,0.6152772222,0.1643528502,0.1176470588,-0.1074074074,0.2857142857,0,0.76,0,0.9596354167,1
11,0.180678343,0.6389544444,0.1684624879,0.1176470588,-0.1074074074,0.2857142857,0,0.76,0,0.9596354167,1
12,0.1850700698,0.6513091667,0.1858699034,0.1176470588,-0.1074074074,0.2857142857,0,0.76,0,0.9596354167,1
9,0.187310952,0.6360411111,0.1976764976,0.1176470588,-0.1074074074,0.2857142857,0,0.76,0,0.9596354167,1
7,0.1946159341,0.6402341667,0.2074,0.4117647059,-0.0740740741,0.1428571429,0.6409836066,0.76,0,0.9593098958,1
8,0.2010969858,0.6587030556,0.2236143478,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.9593098958,1
10,0.2060744466,0.6649147222,0.2348544203,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.9593098958,1
10,0.2050653963,0.6632358333,0.2091754831,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.9593098958,1
10,0.2085195772,0.6803902778,0.2222584783,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.9593098958,1
11,0.2053688611,0.6834369444,0.2414044444,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.9593098958,1
9,0.2057089716,0.6827438889,0.2467328502,0.4117647059,-0.0740740741,0.1428571429,0.5852459016,0.76,0,0.958984375,1
7,0.2133574624,0.6850175,0.2740852657,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.958984375,1
9,0.2123891217,0.6882936111,0.2302078019,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.958984375,1
11,0.2145629136,0.7099794444,0.2177398068,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.958984375,1
10,0.2185177309,0.7039416667,0.2323113043,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.958984375,1
7,0.2230365962,0.6978425,0.2236039855,0.1176470588,-0.0740740741,0.2857142857,0,0.76,0,0.958984375,1
9,0.2209602339,0.69105,0.2261215217,0.4117647059,-0.0333333333,0.1428571429,0.6032786885,0.8,0,0.958984375,1
8,0.2109106853,0.7018066667,0.2075675121,0.1176470588,-0.0333333333,0.2857142857,0,0.8,0,0.958984375,1
12,0.2092996801,0.6882713889,0.2239985507,0.1176470588,-0.0333333333,0.2857142857,0,0.8,0,0.958984375,1
11,0.2083303233,0.6781258333,0.2215677295,0.1176470588,-0.0333333333,0.2857142857,0,0.8,0,0.958984375,1
13,0.2131757059,0.66365,0.2567408213,0.1176470588,-0.0333333333,0.2857142857,0,0.8,0,0.958984375,1
18,0.210002533,0.6449683333,0.2229105072,0.1176470588,-0.0333333333,0.2857142857,0,0.8,0,0.958984375,1
22,0.2120781595,0.6320452778,0.2019420773,0.4117647059,0,0.1428571429,0.6606557377,0.79,0,0.958984375,1
22,0.2191530732,0.6555844444,0.2306780435,0.1176470588,0,0.2857142857,0,0.79,0,0.958984375,1
26,0.2288982461,0.6322219444,0.1772010145,0.1176470588,0,0.2857142857,0,0.79,0,0.958984375,1
23,0.215826276,0.6019438889,0.1227884541,0.1176470588,0,0.2857142857,0,0.79,0,0.958984375,1
20,0.2109800877,0.5947094444,0.125179058,0.1176470588,0,0.2857142857,0,0.79,0,0.958984375,1
18,0.2106614882,0.6473222222,0.1503740338,0.1176470588,0,0.2857142857,0,0.79,0,0.958984375,1
15,0.2183014658,0.6732908333,0.1771096618,0.4705882353,0,0.1428571429,0.6409836066,0.79,0,0.9593098958,1
18,0.2265442741,0.6812427778,0.1869416425,0.1176470588,0,0.2857142857,0,0.79,0,0.9593098958,1
25,0.2300613411,0.6835497222,0.2245442995,0.1176470588,0,0.2857142857,0,0.79,0,0.9593098958,1
28,0.230716863,0.6870066667,0.2359337198,0.1176470588,0,0.2857142857,0,0.79,0,0.9593098958,1
19,0.2328326035,0.702155,0.2047267874,0.1176470588,0,0.2857142857,0,0.79,0,0.9593098958,1
23,0.2428597304,0.7243475,0.2188628502,0.1176470588,0,0.2857142857,0,0.79,0,0.9593098958,1
21,0.2343421852,0.7078188889,0.228238599,0.0588235294,-0.0333333333,0.1428571429,0.5475409836,0.74,0,0.9593098958,1
24,0.2278075664,0.7002355556,0.1901838406,0.1176470588,-0.0333333333,0.2857142857,0,0.74,0,0.9593098958,1
26,0.2204463897,0.6631994444,0.1258912077,0.1176470588,-0.0333333333,0.2857142857,0,0.74,0,0.9593098958,1
25,0.2181550585,0.5791288889,0.0661324155,0.1176470588,-0.0333333333,0.2857142857,0,0.74,0,0.9593098958,1
29,0.2220214149,0.5737772222,0.044460628,0.1176470588,-0.0333333333,0.2857142857,0,0.74,0,0.9593098958,1
29,0.2232995267,0.6002222222,0.0351328986,0.1176470588,-0.0333333333,0.2857142857,0,0.74,0,0.9593098958,1
33,0.232815577,0.6982605556,0.0610944686,0.0588235294,0,0.1428571429,0.5278688525,0.76,0,0.9586588542,1
34,0.2439913998,0.6724219444,0.0864580193,0.1176470588,0,0.2857142857,0,0.76,0,0.9586588542,1
36,0.2477090017,0.6735780556,0.081867029,0.1176470588,0,0.2857142857,0,0.76,0,0.9586588542,1
32,0.2506158108,0.6874211111,0.0947651208,0.1176470588,0,0.2857142857,0,0.76,0,0.9586588542,1
36,0.2466370302,0.6655211111,0.1068750966,0.1176470588,0,0.2857142857,0,0.76,0,0.9586588542,1
28,0.2575036427,0.6720116667,0.1179057488,0.1176470588,0,0.2857142857,0,0.76,0,0.9586588542,1
23,0.2606201305,0.6784413889,0.1733547101,0.2941176471,0,0.1428571429,0.6032786885,0.73,0,0.9583333333,1
27,0.2570183512,0.6909702778,0.1498162802,0.1176470588,0,0.2857142857,0,0.73,0,0.9583333333,1
23,0.2601671754,0.692265,0.1779828502,0.1176470588,0,0.2857142857,0,0.73,0,0.9583333333,1
19,0.2635941699,0.6991036111,0.2080288889,0.1176470588,0,0.2857142857,0,0.73,0,0.9583333333,1
18,0.2665712573,0.6979133333,0.2362066425,0.1176470588,0,0.2857142857,0,0.73,0,0.9583333333,1
20,0.2650108413,0.6881805556,0.2523301932,0.1176470588,0,0.2857142857,0,0.73,0,0.9583333333,1
19,0.2666150849,0.6775922222,0.2685898551,0.7647058824,0.0333333333,0.8571428571,0.4721311475,0.76,0,0.9576822917,0.8
16,0.2692608904,0.6822747222,0.2421224638,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,0.8
15,0.2693198177,0.6736891667,0.2140176812,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,0.8
18,0.2681949798,0.6608797222,0.2119461111,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,0.8
19,0.2616645652,0.6284341667,0.1653526329,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,0.8
18,0.2706747941,0.6460883333,0.1609434058,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,0.8
18,0.2874513684,0.6963530556,0.2439613527,0.0588235294,0.0333333333,0.1428571429,0.5475409836,0.76,0,0.9576822917,1
20,0.2886741964,0.705315,0.2286933092,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.2880604001,0.7054413889,0.2319945894,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
16,0.2846310233,0.7182508333,0.2476502415,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
18,0.2871732682,0.7263913889,0.2317259179,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.2863163006,0.7308811111,0.2341972464,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
15,0.280740038,0.7377263889,0.2243839855,0.2941176471,0.0333333333,0.1428571429,0.3967213115,0.76,0,0.9576822917,1
16,0.2841470981,0.7373166667,0.2206772222,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.2882961091,0.7372966667,0.2027188406,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
14,0.293160445,0.73863,0.241494372,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
16,0.2925095477,0.7448625,0.2385605314,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
16,0.2928644074,0.7342886111,0.2577611111,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
18,0.2899252619,0.7340158333,0.2538966184,0.3529411765,0.0333333333,0.1428571429,0.5278688525,0.76,0,0.9573567708,1
18,0.2921248739,0.7264222222,0.2541512077,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9573567708,1
24,0.2932688403,0.7275122222,0.2417270531,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9573567708,1
18,0.2952232842,0.7143369444,0.2229172947,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9573567708,1
20,0.2989921758,0.7099002778,0.2021742271,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9573567708,1
16,0.298819423,0.7055708333,0.2286945652,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9573567708,1
17,0.2986342331,0.7049658333,0.2147728744,0.2941176471,0,0.1428571429,0.5655737705,0.73,0,0.9573567708,1
28,0.2967398726,0.7007577778,0.2183209903,0.1176470588,0,0.2857142857,0,0.73,0,0.9573567708,1
30,0.2933473867,0.6962861111,0.2441270531,0.1176470588,0,0.2857142857,0,0.73,0,0.9573567708,1
29,0.2896736474,0.6972911111,0.2692475845,0.1176470588,0,0.2857142857,0,0.73,0,0.9573567708,1
27,0.2877611043,0.6924416667,0.2760434783,0.1176470588,0,0.2857142857,0,0.73,0,0.9573567708,1
23,0.285013595,0.6855427778,0.2609806763,0.1176470588,0,0.2857142857,0,0.73,0,0.9573567708,1
22,0.2778059023,0.6693180556,0.255007971,0.2941176471,0.0333333333,0.1428571429,0.5098360656,0.76,0,0.9576822917,1
16,0.2752206006,0.6781483333,0.2565480676,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.2709897501,0.669305,0.2379748792,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.2768830357,0.6811336111,0.2877241546,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
24,0.2782946622,0.6754972222,0.2626359903,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
20,0.278098892,0.6783544444,0.2587219807,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
18,0.2782688771,0.6828802778,0.2693333333,0.2941176471,0.0333333333,0.1428571429,0.5655737705,0.76,0,0.9576822917,1
17,0.2781239413,0.6795047222,0.2684823672,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
18,0.2774847453,0.6820452778,0.2748794686,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
19,0.2774804011,0.6821572222,0.3241987923,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
17,0.2673427068,0.680145,0.3088427536,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
22,0.2715482627,0.6832061111,0.2849094203,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9576822917,1
23,0.2755655457,0.6821036111,0.2636379227,0.2941176471,0.0333333333,0.1428571429,0.4901639344,0.76,0,0.9580078125,1
25,0.2766534577,0.6875319444,0.2518922705,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
16,0.2746929529,0.6781858333,0.2517031401,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
20,0.2813305016,0.6891522222,0.2495714976,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
23,0.2796369213,0.6858344444,0.2503905797,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
20,0.2817918649,0.6887233333,0.2653618357,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
15,0.2786898461,0.6870288889,0.2653821256,0.0588235294,0.0333333333,0.1428571429,0.4721311475,0.76,0,0.9580078125,1
17,0.2724930606,0.6884894444,0.2477258454,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
16,0.2776611767,0.6974205556,0.2413354106,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
18,0.2791438172,0.6994013889,0.2157342029,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
21,0.2770733056,0.6925836111,0.2373501932,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
19,0.2722764802,0.6819152778,0.2263677053,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9580078125,1
21,0.2756374706,0.6835286111,0.2481637681,0.0588235294,0.0333333333,0.1428571429,0.4901639344,0.76,0,0.9583333333,1
18,0.2725967614,0.6822377778,0.2450432367,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
14,0.2727264574,0.6891388889,0.2336066908,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
12,0.2736370271,0.6953236111,0.2443335749,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
16,0.2766861094,0.6928780556,0.2595637681,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
14,0.2725561569,0.6888338889,0.2692572464,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
14,0.265790734,0.6878505556,0.2469983092,0.0588235294,0.0333333333,0.1428571429,0.4721311475,0.76,0,0.9583333333,1
12,0.269433328,0.6946838889,0.2546925121,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
13,0.2699995481,0.6902241667,0.2652949275,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
12,0.2748462969,0.6846286111,0.2909702899,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
12,0.2719580909,0.6789936111,0.264702657,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
12,0.2712574101,0.6785047222,0.2651055556,0.1176470588,0.0333333333,0.2857142857,0,0.76,0,0.9583333333,1
11,0.2699383786,0.67885,0.2931036232,0.4117647059,0.0740740741,0.1428571429,0.4524590164,0.83,0,0.958984375,1
8,0.271450798,0.6745280556,0.2406879227,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.958984375,1
12,0.2738783065,0.6730880556,0.267192029,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.958984375,1
12,0.2731179628,0.6634038889,0.2533425121,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.958984375,1
11,0.2701930761,0.6568536111,0.2381195169,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.958984375,1
11,0.2765766631,0.6675213889,0.2372947101,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.958984375,1
11,0.2807161097,0.6757430556,0.2292574638,0.4117647059,0.0740740741,0.1428571429,0.5655737705,0.83,0,0.9593098958,1
10,0.2837306485,0.6851022222,0.2479722222,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
9,0.2861864645,0.6802488889,0.2643635266,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
10,0.2918489809,0.6936761111,0.2659550725,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
11,0.2947592934,0.6986716667,0.2597086957,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
12,0.2980190004,0.7039827778,0.2626582126,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
10,0.2998093097,0.70153,0.2836799517,0.4705882353,0.0740740741,0.1428571429,0,0.83,0,0.9593098958,1
10,0.2999435602,0.7137333333,0.2743444444,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
11,0.3009398932,0.7090525,0.287994686,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
13,0.3015957303,0.6976719444,0.2792224638,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
12,0.2957761914,0.6939513889,0.2977770531,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
10,0.2848628785,0.6767163889,0.2703671498,0.1176470588,0.0740740741,0.2857142857,0,0.83,0,0.9593098958,1
11,0.2888048734,0.6815977778,0.2849809179,0.2941176471,0.1074074074,0.1428571429,0.4901639344,0.82,0,0.9593098958,1
13,0.2797681588,0.6765561111,0.2978352657,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2777340825,0.6831666667,0.3032958937,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2771830322,0.6778138889,0.292331401,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2787107965,0.6771622222,0.292068599,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
11,0.2808375027,0.6880888889,0.2703775362,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2783597204,0.6842002778,0.2962693237,0.0588235294,0.1074074074,0.1428571429,0.5098360656,0.82,0,0.9593098958,1
10,0.2754758235,0.6824444444,0.2993384058,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
9,0.2740146239,0.6856030556,0.2975842995,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
11,0.2751095777,0.6870852778,0.2881408213,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
12,0.2800868284,0.6892666667,0.2894603865,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
13,0.2788230455,0.6944911111,0.2576582126,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2801421821,0.6896652778,0.2706094203,0.0588235294,0.1074074074,0.1428571429,0.4721311475,0.79,0,0.9593098958,1
10,0.2837042328,0.6898394444,0.2518036232,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9593098958,1
9,0.2847853832,0.688325,0.2684954106,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9593098958,1
8,0.2845954988,0.690055,0.2562060386,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9593098958,1
10,0.2825673783,0.6934427778,0.246428744,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9593098958,1
10,0.2793470146,0.6888488889,0.2474157005,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9593098958,1
10,0.27933717,0.6821097222,0.2407208937,0.2941176471,0.1074074074,0.1428571429,0,0.82,0,0.9593098958,1
10,0.2822462914,0.6765261111,0.2304796377,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
8,0.2871539294,0.6748883333,0.2195901932,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
12,0.2862330597,0.6727858333,0.2032546135,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2815627072,0.6744105556,0.1888473913,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
10,0.2902116651,0.6970925,0.1672158696,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9593098958,1
8,0.2935696426,0.6981797222,0.1624777778,0.0588235294,0.1074074074,0.1428571429,0.4147540984,0.82,0,0.9596354167,1
12,0.2889229731,0.6888525,0.1943169082,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9596354167,1
13,0.2855998896,0.6702766667,0.190774686,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9596354167,1
12,0.2896291542,0.6846013889,0.2160341546,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9596354167,1
12,0.2929906351,0.6764327778,0.2465101449,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9596354167,1
15,0.2866494393,0.6636244444,0.2180463285,0.1176470588,0.1074074074,0.2857142857,0,0.82,0,0.9596354167,1
13,0.2850335293,0.6709,0.2145934058,0.0588235294,0.1074074074,0.1428571429,0.4147540984,0.79,0,0.9599609375,1
14,0.2781450668,0.6709691667,0.2145311353,0.1176470588,0.1074074074,0.2857142857,0,0.79,0,0.9599609375,1
